Gene	Test	Fit Error(Adj)	Pure Error(Adj)	F-Statistic	F-Critical Value	AIC	AICc	RSS	Fine AIC	Fine AICc	Fine RSS	Density-Compensated AICc
COL3A1 	 N1 	 0.06387785 	 0.0457265 	 1.396955 	 1.57556 	 -128.5752 	 -127.4843 	 0.1469191 	 -4838.866 	 -4838.842 	 7.914757 	 -118.7498 
COL3A1 	 N2 	 0.1006881 	 0.0457265 	 2.201964 	 1.615618 	 -114.3776 	 -109.9566 	 0.2013762 	 -5098.591 	 -5098.506 	 6.069459 	 -116.3216 
COL3A1 	 N3 	 0.08570074 	 0.0457265 	 1.874203 	 1.666583 	 -116.7934 	 -105.5434 	 0.1456913 	 -6333.595 	 -6333.413 	 1.75682 	 -135.7265 
GREM1 	 U 	 Inf 	 0.1662393 	 Inf 	 1.543075 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 
GREM1 	 LR 	 0.5292061 	 0.1662393 	 3.183399 	 1.564012 	 -74.49413 	 -73.97239 	 1.270095 	 -4361.054 	 -4361.042 	 12.7823 	 -108.8563 
GREM1 	 N1 	 0.3150857 	 0.1662393 	 1.895374 	 1.57556 	 -87.08255 	 -85.99164 	 0.7246971 	 -7051.166 	 -7051.142 	 0.8681754 	 -176.2121 
GREM1 	 N2 	 0.3485019 	 0.1662393 	 2.096387 	 1.615618 	 -82.09558 	 -77.67453 	 0.6970038 	 -7234.317 	 -7234.232 	 0.7186915 	 -171.795 
GREM1 	 N3 	 0.4125081 	 0.1662393 	 2.481411 	 1.666583 	 -75.93716 	 -64.68716 	 0.7012637 	 -8102.036 	 -8101.855 	 0.300241 	 -181.66 
DVL2 	 U 	 Inf 	 0.2346154 	 Inf 	 1.543075 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 
DVL2 	 LR 	 0.3527073 	 0.2346154 	 1.503342 	 1.564012 	 -85.04336 	 -84.52162 	 0.8464974 	 -3521.681 	 -3521.669 	 29.56514 	 -87.05439 
DVL2 	 N1 	 0.3388086 	 0.2346154 	 1.444102 	 1.57556 	 -85.19519 	 -84.10428 	 0.7792598 	 -3853.21 	 -3853.186 	 21.18727 	 -93.14831 
DVL2 	 N2 	 0.3861376 	 0.2346154 	 1.645832 	 1.615618 	 -79.42928 	 -75.00823 	 0.7722751 	 -4989.067 	 -4988.982 	 6.771239 	 -113.4768 
DVL2 	 N3 	 0.4008473 	 0.2346154 	 1.70853 	 1.666583 	 -76.68272 	 -65.43272 	 0.6814405 	 -5900.323 	 -5900.141 	 2.708363 	 -124.4727 
APOE 	 U 	 Inf 	 0.1576923 	 Inf 	 1.543075 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 
APOE 	 LR 	 0.1585412 	 0.1576923 	 1.005383 	 1.564012 	 -105.8336 	 -105.3118 	 0.3804989 	 -4739.179 	 -4739.167 	 8.761035 	 -118.6777 
APOE 	 N1 	 0.1880244 	 0.1576923 	 1.19235 	 1.57556 	 -100.5056 	 -99.41474 	 0.4324561 	 -5416.975 	 -5416.951 	 4.442411 	 -133.7656 
APOE 	 N2 	 0.1935824 	 0.1576923 	 1.227596 	 1.615618 	 -97.38203 	 -92.96098 	 0.3871648 	 -6875.896 	 -6875.812 	 1.028128 	 -162.4853 
APOE 	 N3 	 0.2215427 	 0.1576923 	 1.404905 	 1.666583 	 -92.09981 	 -80.84981 	 0.3766226 	 -7192.541 	 -7192.359 	 0.7448425 	 -158.0368 
LRRN1 	 U 	 Inf 	 0.02649573 	 Inf 	 1.543075 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 
LRRN1 	 LR 	 0.3750506 	 0.02649573 	 14.15513 	 1.564012 	 -83.44638 	 -82.92464 	 0.9001213 	 -3028.058 	 -3028.046 	 48.41092 	 -74.23302 
LRRN1 	 N1 	 0.028471 	 0.02649573 	 1.074551 	 1.57556 	 -149.5855 	 -148.4946 	 0.0654833 	 -5900.176 	 -5900.152 	 2.741428 	 -146.3163 
LRRN1 	 N2 	 0.04650462 	 0.02649573 	 1.755174 	 1.615618 	 -134.462 	 -130.0409 	 0.09300924 	 -7650.154 	 -7650.069 	 0.4743809 	 -182.5959 
LRRN1 	 N3 	 0.05371138 	 0.02649573 	 2.027172 	 1.666583 	 -128.9416 	 -117.6916 	 0.09130935 	 -7851.944 	 -7851.762 	 0.3854565 	 -175.1641 
STAT3 	 U 	 Inf 	 0.1461538 	 Inf 	 1.543075 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 
STAT3 	 LR 	 0.4734113 	 0.1461538 	 3.23913 	 1.564012 	 -77.39088 	 -76.86914 	 1.136187 	 -2554.995 	 -2554.983 	 77.65812 	 -61.94567 
STAT3 	 N1 	 0.6583936 	 0.1461538 	 4.504798 	 1.57556 	 -67.92163 	 -66.83073 	 1.514305 	 -3061.526 	 -3061.502 	 46.72565 	 -72.58509 
STAT3 	 N2 	 0.399885 	 0.1461538 	 2.736056 	 1.615618 	 -78.51972 	 -74.09866 	 0.7997701 	 -5106.231 	 -5106.146 	 6.023311 	 -116.52 
STAT3 	 N3 	 0.4556037 	 0.1461538 	 3.117288 	 1.666583 	 -73.35361 	 -62.10361 	 0.7745263 	 -5141.673 	 -5141.492 	 5.77903 	 -104.7675 
OTX2 	 U 	 Inf 	 0.1017094 	 Inf 	 1.543075 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 
OTX2 	 LR 	 0.1727385 	 0.1017094 	 1.698353 	 1.564012 	 -103.6037 	 -103.082 	 0.4145724 	 -3771.747 	 -3771.735 	 23.02959 	 -93.54961 
OTX2 	 N1 	 0.1687587 	 0.1017094 	 1.659224 	 1.57556 	 -103.3163 	 -102.2254 	 0.388145 	 -4707.317 	 -4707.293 	 9.026338 	 -115.3329 
OTX2 	 N2 	 0.1240168 	 0.1017094 	 1.219325 	 1.615618 	 -108.9595 	 -104.5384 	 0.2480337 	 -5239.865 	 -5239.78 	 5.27056 	 -119.991 
OTX2 	 N3 	 0.1372685 	 0.1017094 	 1.349614 	 1.666583 	 -104.5454 	 -93.29541 	 0.2333564 	 -5745.788 	 -5745.607 	 3.160482 	 -120.4588 
CCND1 	 U 	 Inf 	 0.08205128 	 Inf 	 1.543075 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 
CCND1 	 LR 	 0.1102107 	 0.08205128 	 1.343193 	 1.564012 	 -115.2877 	 -114.766 	 0.2645057 	 -5027.442 	 -5027.43 	 6.568853 	 -126.1651 
CCND1 	 N1 	 0.1599184 	 0.08205128 	 1.949006 	 1.57556 	 -104.7153 	 -103.6243 	 0.3678124 	 -4427.773 	 -4427.749 	 11.93423 	 -108.072 
CCND1 	 N2 	 0.1382913 	 0.08205128 	 1.685425 	 1.615618 	 -106.1269 	 -101.7058 	 0.2765826 	 -6422.149 	 -6422.064 	 1.617746 	 -150.6997 
CCND1 	 N3 	 0.1721231 	 0.08205128 	 2.097751 	 1.666583 	 -98.66235 	 -87.41235 	 0.2926093 	 -7082.04 	 -7081.858 	 0.831776 	 -155.1666 
STEMCCA.P2A 	 U 	 Inf 	 0.07564103 	 Inf 	 1.543075 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 
STEMCCA.P2A 	 LR 	 0.1444089 	 0.07564103 	 1.909134 	 1.564012 	 -108.2611 	 -107.7394 	 0.3465813 	 -4188.236 	 -4188.224 	 15.19106 	 -104.3675 
STEMCCA.P2A 	 N1 	 0.1135421 	 0.07564103 	 1.501066 	 1.57556 	 -113.62 	 -112.5291 	 0.2611469 	 -5663.432 	 -5663.408 	 3.472888 	 -140.1671 
STEMCCA.P2A 	 N2 	 0.1305432 	 0.07564103 	 1.725825 	 1.615618 	 -107.626 	 -103.205 	 0.2610864 	 -6000.684 	 -6000.599 	 2.464718 	 -139.7526 
STEMCCA.P2A 	 N3 	 0.1446912 	 0.07564103 	 1.912867 	 1.666583 	 -103.1762 	 -91.92617 	 0.245975 	 -6120.375 	 -6120.193 	 2.173877 	 -130.1883 
TET2 	 U 	 Inf 	 0.2076923 	 Inf 	 1.543075 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 
TET2 	 LR 	 0.5211347 	 0.2076923 	 2.509167 	 1.564012 	 -74.89374 	 -74.372 	 1.250723 	 -4158.784 	 -4158.772 	 15.64466 	 -103.6025 
TET2 	 N1 	 0.4545525 	 0.2076923 	 2.188586 	 1.57556 	 -77.55436 	 -76.46345 	 1.045471 	 -5480.743 	 -5480.719 	 4.168236 	 -135.4219 
TET2 	 N2 	 0.4966084 	 0.2076923 	 2.391077 	 1.615618 	 -72.88748 	 -68.46642 	 0.9932167 	 -5978.361 	 -5978.276 	 2.520302 	 -139.1727 
TET2 	 N3 	 0.5556287 	 0.2076923 	 2.675249 	 1.666583 	 -68.19321 	 -56.94321 	 0.9445687 	 -6882.925 	 -6882.743 	 1.014833 	 -149.9948 
KAT7..Myst. 	 U 	 Inf 	 0.1995726 	 Inf 	 1.543075 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 
KAT7..Myst. 	 LR 	 0.2254159 	 0.1995726 	 1.129493 	 1.564012 	 -96.68333 	 -96.16159 	 0.5409983 	 -5193.098 	 -5193.085 	 5.56696 	 -130.4678 
KAT7..Myst. 	 N1 	 0.1962143 	 0.1995726 	 0.9831722 	 1.57556 	 -99.39712 	 -98.30621 	 0.4512928 	 -5773.582 	 -5773.558 	 3.111008 	 -143.0281 
KAT7..Myst. 	 N2 	 0.217482 	 0.1995726 	 1.089738 	 1.615618 	 -94.35531 	 -89.93426 	 0.4349639 	 -5864.406 	 -5864.322 	 2.824182 	 -136.2129 
KAT7..Myst. 	 N3 	 0.2683208 	 0.1995726 	 1.344477 	 1.666583 	 -87.11905 	 -75.86905 	 0.4561453 	 -6087.714 	 -6087.532 	 2.245977 	 -129.34 
TDGF1 	 U 	 Inf 	 0.124359 	 Inf 	 1.543075 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 
TDGF1 	 LR 	 0.2268193 	 0.124359 	 1.823907 	 1.564012 	 -96.52197 	 -96.00023 	 0.5443662 	 -4418.804 	 -4418.792 	 12.06573 	 -110.3563 
TDGF1 	 N1 	 0.3377095 	 0.124359 	 2.715602 	 1.57556 	 -85.27967 	 -84.18877 	 0.7767318 	 -4425.368 	 -4425.344 	 11.96294 	 -108.0096 
TDGF1 	 N2 	 0.2781955 	 0.124359 	 2.237036 	 1.615618 	 -87.9539 	 -83.53284 	 0.556391 	 -5512.229 	 -5512.145 	 4.015028 	 -127.0654 
TDGF1 	 N3 	 0.310364 	 0.124359 	 2.49571 	 1.666583 	 -83.33442 	 -72.08442 	 0.5276188 	 -6281.743 	 -6281.561 	 1.850222 	 -134.3797 
MASP1 	 U 	 Inf 	 0.1508547 	 Inf 	 1.543075 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 
MASP1 	 LR 	 0.7707726 	 0.1508547 	 5.10937 	 1.564012 	 -64.71773 	 -64.19599 	 1.849854 	 -4366.206 	 -4366.194 	 12.71668 	 -108.9901 
MASP1 	 N1 	 0.5884928 	 0.1508547 	 3.901057 	 1.57556 	 -70.83983 	 -69.74892 	 1.353533 	 -5867.937 	 -5867.913 	 2.831157 	 -145.4789 
MASP1 	 N2 	 0.6862275 	 0.1508547 	 4.54893 	 1.615618 	 -64.47888 	 -60.05783 	 1.372455 	 -5959.555 	 -5959.471 	 2.568097 	 -138.6843 
MASP1 	 N3 	 0.7941608 	 0.1508547 	 5.264409 	 1.666583 	 -58.90638 	 -47.65638 	 1.350073 	 -7013.462 	 -7013.281 	 0.8907573 	 -153.3854 
KDR 	 U 	 Inf 	 0.06196581 	 Inf 	 1.543075 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 
KDR 	 LR 	 0.1851071 	 0.06196581 	 2.987246 	 1.564012 	 -101.8057 	 -101.2839 	 0.4442571 	 -3918.277 	 -3918.265 	 19.89355 	 -97.3556 
KDR 	 N1 	 0.1320722 	 0.06196581 	 2.131372 	 1.57556 	 -109.6894 	 -108.5985 	 0.3037661 	 -5631.037 	 -5631.013 	 3.587119 	 -139.3256 
KDR 	 N2 	 0.1062721 	 0.06196581 	 1.715012 	 1.615618 	 -112.9742 	 -108.5532 	 0.2125442 	 -6109.886 	 -6109.801 	 2.209983 	 -142.589 
KDR 	 N3 	 0.1272286 	 0.06196581 	 2.053206 	 1.666583 	 -106.5202 	 -95.2702 	 0.2162885 	 -6539.386 	 -6539.204 	 1.430351 	 -141.0717 
GDF3 	 U 	 Inf 	 0.06538462 	 Inf 	 1.543075 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 
GDF3 	 LR 	 0.1595798 	 0.06538462 	 2.440632 	 1.564012 	 -105.6638 	 -105.1421 	 0.3829914 	 -4015.317 	 -4015.305 	 18.05555 	 -99.8761 
GDF3 	 N1 	 0.0644788 	 0.06538462 	 0.9861464 	 1.57556 	 -128.3318 	 -127.2409 	 0.1483012 	 -5434.393 	 -5434.368 	 4.365781 	 -134.218 
GDF3 	 N2 	 0.06348955 	 0.06538462 	 0.9710166 	 1.615618 	 -126.3676 	 -121.9465 	 0.1269791 	 -5974.968 	 -5974.883 	 2.528859 	 -139.0846 
GDF3 	 N3 	 0.05823287 	 0.06538462 	 0.8906203 	 1.666583 	 -126.8401 	 -115.5901 	 0.09899587 	 -6540.979 	 -6540.797 	 1.428077 	 -141.1131 
NANOG 	 U 	 Inf 	 0.1782051 	 Inf 	 1.543075 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 
NANOG 	 LR 	 0.3151239 	 0.1782051 	 1.768321 	 1.564012 	 -87.97284 	 -87.4511 	 0.7562975 	 -4305.126 	 -4305.114 	 13.5168 	 -107.4036 
NANOG 	 N1 	 0.2962293 	 0.1782051 	 1.662294 	 1.57556 	 -88.68703 	 -87.59612 	 0.6813275 	 -5306.661 	 -5306.637 	 4.959977 	 -130.9003 
NANOG 	 N2 	 0.3379766 	 0.1782051 	 1.89656 	 1.615618 	 -82.89292 	 -78.47187 	 0.6759533 	 -5469.079 	 -5468.994 	 4.191889 	 -125.9446 
NANOG 	 N3 	 0.418832 	 0.1782051 	 2.35028 	 1.666583 	 -75.5416 	 -64.2916 	 0.7120143 	 -5801.213 	 -5801.031 	 2.990245 	 -121.8984 
ZIC3 	 U 	 Inf 	 0.1320513 	 Inf 	 1.543075 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 
ZIC3 	 LR 	 0.3380532 	 0.1320513 	 2.560014 	 1.564012 	 -86.14668 	 -85.62494 	 0.8113276 	 -3802.042 	 -3802.03 	 22.34304 	 -94.3365 
ZIC3 	 N1 	 0.2642281 	 0.1320513 	 2.00095 	 1.57556 	 -91.65938 	 -90.56847 	 0.6077245 	 -5250.704 	 -5250.68 	 5.245142 	 -129.4469 
ZIC3 	 N2 	 0.3097255 	 0.1320513 	 2.345494 	 1.615618 	 -85.16247 	 -80.74142 	 0.619451 	 -5462.882 	 -5462.798 	 4.217918 	 -125.7837 
ZIC3 	 N3 	 0.318146 	 0.1320513 	 2.409261 	 1.666583 	 -82.69054 	 -71.44054 	 0.5408482 	 -6475.599 	 -6475.417 	 1.524464 	 -139.4149 
LIN28A 	 U 	 Inf 	 0.1405983 	 Inf 	 1.543075 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 
LIN28A 	 LR 	 0.3727513 	 0.1405983 	 2.651179 	 1.564012 	 -83.60626 	 -83.08453 	 0.8946031 	 -4055.946 	 -4055.934 	 17.33738 	 -100.9314 
LIN28A 	 N1 	 0.3521669 	 0.1405983 	 2.504773 	 1.57556 	 -84.18978 	 -83.09887 	 0.8099838 	 -4686.614 	 -4686.589 	 9.214968 	 -114.7952 
LIN28A 	 N2 	 0.3834303 	 0.1405983 	 2.727133 	 1.615618 	 -79.61222 	 -75.19116 	 0.7668606 	 -6553.231 	 -6553.146 	 1.419185 	 -154.1044 
LIN28A 	 N3 	 0.4709241 	 0.1405983 	 3.34943 	 1.666583 	 -72.49369 	 -61.24369 	 0.8005709 	 -6630.396 	 -6630.214 	 1.306041 	 -143.4356 
POU5F1 	 U 	 Inf 	 0.1461538 	 Inf 	 1.543075 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 
POU5F1 	 LR 	 0.1846941 	 0.1461538 	 1.263696 	 1.564012 	 -101.8637 	 -101.342 	 0.4432658 	 -4463.545 	 -4463.533 	 11.53831 	 -111.5184 
POU5F1 	 N1 	 0.09973216 	 0.1461538 	 0.6823779 	 1.57556 	 -116.9918 	 -115.9009 	 0.229384 	 -6049.82 	 -6049.796 	 2.360762 	 -150.2031 
POU5F1 	 N2 	 0.1245121 	 0.1461538 	 0.8519252 	 1.615618 	 -108.8558 	 -104.4348 	 0.2490243 	 -6860.652 	 -6860.568 	 1.043905 	 -162.0894 
POU5F1 	 N3 	 0.1426427 	 0.1461538 	 0.9759767 	 1.666583 	 -103.5469 	 -92.29689 	 0.2424927 	 -7107.318 	 -7107.136 	 0.8110345 	 -155.8232 
GAPDH 	 U 	 NaN 	 0 	 NaN 	 1.543075 	 NaN 	 NaN 	 NaN 	 NaN 	 NaN 	 NaN 	 NaN 
GAPDH 	 LR 	 0 	 0 	 NaN 	 1.564012 	 -Inf 	 -Inf 	 0 	 -Inf 	 -Inf 	 0 	 -Inf 
GAPDH 	 N1 	 5.573474e-31 	 0 	 Inf 	 1.57556 	 -1868.27 	 -1867.179 	 1.281899e-30 	 -Inf 	 -Inf 	 0 	 -Inf 
GAPDH 	 N2 	 0 	 0 	 NaN 	 1.615618 	 -Inf 	 -Inf 	 0 	 -Inf 	 -Inf 	 0 	 -Inf 
GAPDH 	 N3 	 1.458714e-23 	 0 	 Inf 	 1.666583 	 -1420.044 	 -1408.794 	 2.479813e-23 	 -64917.92 	 -64917.74 	 6.718843e-26 	 -1657.397 
