Gene	Test	Fit Error(Adj)	Pure Error(Adj)	F-Statistic	F-Critical Value	AIC	AICc	RSS	Fine AIC	Fine AICc	Fine RSS	Density-Compensated AICc
GAL 	 N2 	 0.5536949 	 0.1543981 	 3.58615 	 1.412735 	 -133.3084 	 -131.2596 	 2.325519 	 -7678.231 	 -7678.146 	 0.46126 	 -354.7135 
GAL 	 N3 	 0.5726486 	 0.1543981 	 3.708909 	 1.427582 	 -129.25 	 -124.5131 	 2.23333 	 -8120.327 	 -8120.146 	 0.2948046 	 -367.5126 
SALL4 	 U 	 Inf 	 0.1731481 	 Inf 	 1.387571 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 
SALL4 	 LR 	 0.2219058 	 0.1731481 	 1.281595 	 1.395376 	 -180.8311 	 -180.5644 	 1.020767 	 -4560.363 	 -4560.351 	 10.47458 	 -214.6039 
SALL4 	 N1 	 0.2698634 	 0.1731481 	 1.558569 	 1.399485 	 -170.4942 	 -169.9488 	 1.214385 	 -7176.914 	 -7176.89 	 0.7656855 	 -337.89 
SALL4 	 N2 	 0.2706725 	 0.1731481 	 1.563242 	 1.412735 	 -167.6622 	 -165.6134 	 1.136825 	 -8775.096 	 -8775.012 	 0.154191 	 -407.3105 
SALL4 	 N3 	 0.2944476 	 0.1731481 	 1.700553 	 1.427582 	 -161.1782 	 -156.4413 	 1.148346 	 -8304.78 	 -8304.598 	 0.2451928 	 -376.3575 
HESX1 	 U 	 Inf 	 0.04537037 	 Inf 	 1.387571 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 
HESX1 	 LR 	 0.09224131 	 0.04537037 	 2.033074 	 1.395376 	 -222.9676 	 -222.7009 	 0.42431 	 -6373.349 	 -6373.337 	 1.712195 	 -301.5403 
HESX1 	 N1 	 0.1392743 	 0.04537037 	 3.069718 	 1.399485 	 -202.2448 	 -201.6994 	 0.6267341 	 -7449.129 	 -7449.105 	 0.5833739 	 -350.9433 
HESX1 	 N2 	 0.1145099 	 0.04537037 	 2.523893 	 1.412735 	 -208.9541 	 -206.9053 	 0.4809417 	 -8533.596 	 -8533.511 	 0.1962622 	 -395.73 
HESX1 	 N3 	 0.1266881 	 0.04537037 	 2.79231 	 1.427582 	 -201.6601 	 -196.9232 	 0.4940837 	 -9759.016 	 -9758.835 	 0.05735506 	 -446.0911 
CCR7 	 U 	 Inf 	 0.02037037 	 Inf 	 1.387571 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 
CCR7 	 LR 	 0.01900127 	 0.02037037 	 0.9327895 	 1.395376 	 -298.8029 	 -298.5363 	 0.08740583 	 -8762.993 	 -8762.981 	 0.157319 	 -416.1286 
CCR7 	 N1 	 0.02005121 	 0.02037037 	 0.9843322 	 1.399485 	 -295.2763 	 -294.7308 	 0.09023045 	 -8580.475 	 -8580.451 	 0.1884087 	 -405.1936 
CCR7 	 N2 	 0.02050583 	 0.02037037 	 1.00665 	 1.412735 	 -291.5118 	 -289.463 	 0.08612448 	 -10124.44 	 -10124.36 	 0.04005255 	 -472.0145 
CCR7 	 N3 	 0.02202788 	 0.02037037 	 1.081368 	 1.427582 	 -285.6322 	 -280.8954 	 0.08590872 	 -10500.97 	 -10500.78 	 0.02733186 	 -481.6691 
PRDM14 	 U 	 Inf 	 0.1125 	 Inf 	 1.387571 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 
PRDM14 	 LR 	 0.2277768 	 0.1125 	 2.024683 	 1.395376 	 -179.5776 	 -179.311 	 1.047773 	 -3553.629 	 -3553.616 	 28.63645 	 -166.3289 
PRDM14 	 N1 	 0.1238435 	 0.1125 	 1.100831 	 1.399485 	 -207.8813 	 -207.3358 	 0.5572959 	 -8912.767 	 -8912.743 	 0.1351861 	 -421.1277 
PRDM14 	 N2 	 0.130711 	 0.1125 	 1.161876 	 1.412735 	 -202.6024 	 -200.5536 	 0.5489863 	 -9024.782 	 -9024.697 	 0.1201518 	 -419.2834 
PRDM14 	 N3 	 0.142363 	 0.1125 	 1.265449 	 1.427582 	 -196.0608 	 -191.3239 	 0.5552158 	 -9423.271 	 -9423.089 	 0.08021182 	 -429.9914 
COL3A1 	 U 	 Inf 	 0.1310185 	 Inf 	 1.387571 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 
COL3A1 	 LR 	 0.1908721 	 0.1310185 	 1.456833 	 1.395376 	 -188.0622 	 -187.7956 	 0.8780115 	 -3648.079 	 -3648.067 	 26.05799 	 -170.858 
COL3A1 	 N1 	 0.2212835 	 0.1310185 	 1.688948 	 1.399485 	 -180.0208 	 -179.4754 	 0.9957759 	 -7015.676 	 -7015.652 	 0.8995089 	 -330.1583 
COL3A1 	 N2 	 0.2347442 	 0.1310185 	 1.791687 	 1.412735 	 -174.498 	 -172.4492 	 0.9859256 	 -9040.024 	 -9039.94 	 0.1183361 	 -420.0143 
COL3A1 	 N3 	 0.2532226 	 0.1310185 	 1.932723 	 1.427582 	 -168.4181 	 -163.6813 	 0.9875679 	 -9027.773 	 -9027.591 	 0.1190774 	 -411.0265 
GREM1 	 U 	 Inf 	 0.1900463 	 Inf 	 1.387571 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 
GREM1 	 LR 	 0.2955684 	 0.1900463 	 1.555244 	 1.395376 	 -167.072 	 -166.8053 	 1.359615 	 -4153.664 	 -4153.652 	 15.72489 	 -195.1018 
GREM1 	 N1 	 0.321991 	 0.1900463 	 1.694277 	 1.399485 	 -162.017 	 -161.4716 	 1.44896 	 -8150.684 	 -8150.66 	 0.2894477 	 -384.5842 
GREM1 	 N2 	 0.3562293 	 0.1900463 	 1.874434 	 1.412735 	 -154.4783 	 -152.4295 	 1.496163 	 -8725.035 	 -8724.951 	 0.1620983 	 -404.9099 
GREM1 	 N3 	 0.3678611 	 0.1900463 	 1.935639 	 1.427582 	 -150.4932 	 -145.7563 	 1.434658 	 -8088.202 	 -8088.021 	 0.3044192 	 -365.9722 
DVL2 	 U 	 Inf 	 0.1803241 	 Inf 	 1.387571 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 
DVL2 	 LR 	 0.3526592 	 0.1803241 	 1.955697 	 1.395376 	 -158.5951 	 -158.3284 	 1.622233 	 -6638.589 	 -6638.577 	 1.313639 	 -314.2591 
DVL2 	 N1 	 0.3728557 	 0.1803241 	 2.067698 	 1.399485 	 -154.977 	 -154.4315 	 1.677851 	 -8501.361 	 -8501.337 	 0.2039037 	 -401.3999 
DVL2 	 N2 	 0.3986603 	 0.1803241 	 2.210799 	 1.412735 	 -149.0766 	 -147.0278 	 1.674373 	 -8658.22 	 -8658.135 	 0.1732875 	 -401.706 
DVL2 	 N3 	 0.4299913 	 0.1803241 	 2.384547 	 1.427582 	 -143.0023 	 -138.2655 	 1.676966 	 -8834.745 	 -8834.564 	 0.1444031 	 -401.7704 
APOE 	 U 	 Inf 	 0.2002315 	 Inf 	 1.387571 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 
APOE 	 LR 	 0.09976374 	 0.2002315 	 0.498242 	 1.395376 	 -219.2046 	 -218.9379 	 0.4589132 	 -5907.293 	 -5907.281 	 2.72745 	 -279.1919 
APOE 	 N1 	 0.1689412 	 0.2002315 	 0.8437293 	 1.399485 	 -192.9758 	 -192.4303 	 0.7602353 	 -6087.345 	 -6087.321 	 2.273901 	 -285.6429 
APOE 	 N2 	 0.1381425 	 0.2002315 	 0.689914 	 1.412735 	 -199.9481 	 -197.8993 	 0.5801985 	 -8993.618 	 -8993.533 	 0.1239513 	 -417.789 
APOE 	 N3 	 0.1506038 	 0.2002315 	 0.7521483 	 1.427582 	 -193.3597 	 -188.6229 	 0.5873547 	 -9163.212 	 -9163.03 	 0.1040082 	 -417.5211 
LRRN1 	 U 	 Inf 	 0.09953704 	 Inf 	 1.387571 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 
LRRN1 	 LR 	 0.1970475 	 0.09953704 	 1.97964 	 1.395376 	 -186.5339 	 -186.2672 	 0.9064183 	 -3864.091 	 -3864.079 	 21.00012 	 -181.2162 
LRRN1 	 N1 	 0.3304184 	 0.09953704 	 3.319552 	 1.399485 	 -160.7769 	 -160.2315 	 1.486883 	 -6663.63 	 -6663.606 	 1.278628 	 -313.277 
LRRN1 	 N2 	 0.3035495 	 0.09953704 	 3.049614 	 1.412735 	 -162.1597 	 -160.1109 	 1.274908 	 -9400.847 	 -9400.762 	 0.08252215 	 -437.3165 
LRRN1 	 N3 	 0.3279283 	 0.09953704 	 3.294536 	 1.427582 	 -156.0089 	 -151.272 	 1.278921 	 -9731.591 	 -9731.409 	 0.0589482 	 -444.776 
STAT3 	 U 	 Inf 	 0.1034722 	 Inf 	 1.387571 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 
STAT3 	 LR 	 0.1470185 	 0.1034722 	 1.42085 	 1.395376 	 -200.5924 	 -200.3257 	 0.6762849 	 -6705.934 	 -6705.922 	 1.228169 	 -317.4884 
STAT3 	 N1 	 0.1801206 	 0.1034722 	 1.740763 	 1.399485 	 -189.9001 	 -189.3547 	 0.8105426 	 -5636.491 	 -5636.467 	 3.567627 	 -264.0235 
STAT3 	 N2 	 0.1810213 	 0.1034722 	 1.749467 	 1.412735 	 -186.9723 	 -184.9236 	 0.7602893 	 -8542.215 	 -8542.13 	 0.1945795 	 -396.1433 
STAT3 	 N3 	 0.1849026 	 0.1034722 	 1.786978 	 1.427582 	 -183.5112 	 -178.7744 	 0.72112 	 -7382.213 	 -7382.031 	 0.616273 	 -332.1185 
OTX2 	 U 	 Inf 	 0.1400463 	 Inf 	 1.387571 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 
OTX2 	 LR 	 0.2840079 	 0.1400463 	 2.027957 	 1.395376 	 -168.9871 	 -168.7204 	 1.306436 	 -4326.725 	 -4326.713 	 13.22827 	 -203.4005 
OTX2 	 N1 	 0.467479 	 0.1400463 	 3.338032 	 1.399485 	 -144.1212 	 -143.5757 	 2.103655 	 -5677.411 	 -5677.387 	 3.424726 	 -265.9857 
OTX2 	 N2 	 0.3529855 	 0.1400463 	 2.520492 	 1.412735 	 -154.9173 	 -152.8686 	 1.482539 	 -6622.048 	 -6621.964 	 1.324896 	 -304.0674 
OTX2 	 N3 	 0.4487249 	 0.1400463 	 3.204119 	 1.427582 	 -140.9553 	 -136.2185 	 1.750027 	 -8960.111 	 -8959.929 	 0.1274047 	 -407.782 
CCND1 	 U 	 Inf 	 0.06851852 	 Inf 	 1.387571 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 
CCND1 	 LR 	 0.07997017 	 0.06851852 	 1.167132 	 1.395376 	 -229.8198 	 -229.5532 	 0.3678628 	 -6753.166 	 -6753.154 	 1.171564 	 -319.7533 
CCND1 	 N1 	 0.1002513 	 0.06851852 	 1.463127 	 1.399485 	 -218.0255 	 -217.4801 	 0.4511309 	 -5755.432 	 -5755.408 	 3.167931 	 -269.727 
CCND1 	 N2 	 0.09362498 	 0.06851852 	 1.366419 	 1.412735 	 -218.6196 	 -216.5708 	 0.3932249 	 -8823.155 	 -8823.071 	 0.146963 	 -409.615 
CCND1 	 N3 	 0.1004389 	 0.06851852 	 1.465865 	 1.427582 	 -212.8047 	 -208.0678 	 0.3917116 	 -8902.343 	 -8902.162 	 0.1349735 	 -405.0119 
STEMCCA.P2A 	 U 	 Inf 	 0.07013889 	 Inf 	 1.387571 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 
STEMCCA.P2A 	 LR 	 0.1473955 	 0.07013889 	 2.101481 	 1.395376 	 -200.4695 	 -200.2028 	 0.6780194 	 -6230.452 	 -6230.44 	 1.974927 	 -294.6881 
STEMCCA.P2A 	 N1 	 0.206098 	 0.07013889 	 2.938427 	 1.399485 	 -183.4333 	 -182.8878 	 0.9274411 	 -6633.631 	 -6633.606 	 1.317528 	 -311.8384 
STEMCCA.P2A 	 N2 	 0.1771045 	 0.07013889 	 2.525054 	 1.412735 	 -188.0223 	 -185.9736 	 0.7438388 	 -7749.529 	 -7749.444 	 0.4295488 	 -358.1324 
STEMCCA.P2A 	 N3 	 0.1896965 	 0.07013889 	 2.704584 	 1.427582 	 -182.2826 	 -177.5458 	 0.7398165 	 -8031.019 	 -8030.838 	 0.3223158 	 -363.2301 
TET2 	 U 	 Inf 	 0.2268519 	 Inf 	 1.387571 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 
TET2 	 LR 	 0.3395428 	 0.2268519 	 1.49676 	 1.395376 	 -160.4144 	 -160.1477 	 1.561897 	 -4775.374 	 -4775.362 	 8.44991 	 -224.9141 
TET2 	 N1 	 0.4364089 	 0.2268519 	 1.923762 	 1.399485 	 -147.4224 	 -146.8769 	 1.96384 	 -4718.072 	 -4718.048 	 8.929876 	 -219.9835 
TET2 	 N2 	 0.4670936 	 0.2268519 	 2.059025 	 1.412735 	 -141.4724 	 -139.4236 	 1.961793 	 -7839.445 	 -7839.361 	 0.392646 	 -362.4441 
TET2 	 N3 	 0.5013807 	 0.2268519 	 2.210168 	 1.427582 	 -135.6295 	 -130.8926 	 1.955385 	 -8099.136 	 -8098.955 	 0.3011122 	 -366.4965 
KAT7_Myst 	 U 	 Inf 	 0.1761574 	 Inf 	 1.387571 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 
KAT7_Myst 	 LR 	 0.1613102 	 0.1761574 	 0.9157163 	 1.395376 	 -196.1394 	 -195.8727 	 0.742027 	 -7315.559 	 -7315.547 	 0.6679831 	 -346.7212 
KAT7_Myst 	 N1 	 0.1548375 	 0.1761574 	 0.8789722 	 1.399485 	 -197.1601 	 -196.6147 	 0.6967686 	 -7833.803 	 -7833.779 	 0.3972394 	 -369.3891 
KAT7_Myst 	 N2 	 0.163024 	 0.1761574 	 0.9254453 	 1.412735 	 -191.9988 	 -189.95 	 0.684701 	 -8395.513 	 -8395.428 	 0.2252918 	 -389.1087 
KAT7_Myst 	 N3 	 0.1762744 	 0.1761574 	 1.000664 	 1.427582 	 -185.805 	 -181.0682 	 0.6874703 	 -8444.873 	 -8444.691 	 0.2131704 	 -383.0752 
TDGF1 	 U 	 Inf 	 0.1622685 	 Inf 	 1.387571 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 
TDGF1 	 LR 	 0.5312004 	 0.1622685 	 3.273589 	 1.395376 	 -138.9325 	 -138.6658 	 2.443522 	 -4723.41 	 -4723.398 	 8.900146 	 -222.4223 
TDGF1 	 N1 	 0.7467253 	 0.1622685 	 4.601788 	 1.399485 	 -121.6407 	 -121.0953 	 3.360264 	 -4390.906 	 -4390.882 	 12.38197 	 -204.2952 
TDGF1 	 N2 	 0.5781848 	 0.1622685 	 3.563136 	 1.412735 	 -131.231 	 -129.1822 	 2.428376 	 -7018.156 	 -7018.072 	 0.8919206 	 -323.0616 
TDGF1 	 N3 	 0.6568453 	 0.1622685 	 4.047891 	 1.427582 	 -122.6655 	 -117.9287 	 2.561697 	 -8445.44 	 -8445.258 	 0.2130496 	 -383.1024 
MASP1 	 U 	 Inf 	 0.1900463 	 Inf 	 1.387571 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 
MASP1 	 LR 	 0.4975394 	 0.1900463 	 2.617991 	 1.395376 	 -142.0748 	 -141.8081 	 2.288681 	 -4482.93 	 -4482.918 	 11.31701 	 -210.8908 
MASP1 	 N1 	 0.5890582 	 0.1900463 	 3.099551 	 1.399485 	 -133.025 	 -132.4795 	 2.650762 	 -7353.767 	 -7353.743 	 0.6416835 	 -346.3705 
MASP1 	 N2 	 0.6316572 	 0.1900463 	 3.323702 	 1.412735 	 -126.9852 	 -124.9364 	 2.65296 	 -7722.598 	 -7722.513 	 0.4412621 	 -356.841 
MASP1 	 N3 	 0.7075064 	 0.1900463 	 3.722811 	 1.427582 	 -119.0992 	 -114.3623 	 2.759275 	 -8744.451 	 -8744.269 	 0.1580345 	 -397.4406 
KDR 	 U 	 Inf 	 0.1486111 	 Inf 	 1.387571 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 
KDR 	 LR 	 0.1437275 	 0.1486111 	 0.9671383 	 1.395376 	 -201.6791 	 -201.4124 	 0.6611465 	 -5507.809 	 -5507.797 	 4.065155 	 -260.0359 
KDR 	 N1 	 0.1413683 	 0.1486111 	 0.9512633 	 1.399485 	 -201.5285 	 -200.983 	 0.6361573 	 -4969.476 	 -4969.452 	 6.946576 	 -232.0388 
KDR 	 N2 	 0.1592171 	 0.1486111 	 1.071367 	 1.412735 	 -193.1329 	 -191.0842 	 0.6687118 	 -8387.964 	 -8387.879 	 0.2269973 	 -388.7467 
KDR 	 N3 	 0.166085 	 0.1486111 	 1.117581 	 1.427582 	 -188.663 	 -183.9262 	 0.6477315 	 -8780.748 	 -8780.566 	 0.1524067 	 -399.1811 
GDF3 	 U 	 Inf 	 0.1238426 	 Inf 	 1.387571 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 
GDF3 	 LR 	 0.2220839 	 0.1238426 	 1.793275 	 1.395376 	 -180.7926 	 -180.5259 	 1.021586 	 -3870.71 	 -3870.698 	 20.8617 	 -181.5336 
GDF3 	 N1 	 0.1952349 	 0.1238426 	 1.576476 	 1.399485 	 -186.0324 	 -185.487 	 0.8785571 	 -7327.779 	 -7327.755 	 0.6585611 	 -345.1243 
GDF3 	 N2 	 0.2236872 	 0.1238426 	 1.806222 	 1.412735 	 -176.8139 	 -174.7651 	 0.9394861 	 -8932.263 	 -8932.178 	 0.1317864 	 -414.8469 
GDF3 	 N3 	 0.2433947 	 0.1238426 	 1.965355 	 1.427582 	 -170.3182 	 -165.5813 	 0.9492393 	 -9021.11 	 -9020.929 	 0.1198727 	 -410.707 
NANOG 	 U 	 Inf 	 0.1726852 	 Inf 	 1.387571 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 
NANOG 	 LR 	 0.2089777 	 0.1726852 	 1.210166 	 1.395376 	 -183.7123 	 -183.4456 	 0.9612972 	 -4138.135 	 -4138.123 	 15.97072 	 -194.3572 
NANOG 	 N1 	 0.2628597 	 0.1726852 	 1.52219 	 1.399485 	 -171.7564 	 -171.211 	 1.182869 	 -8707.111 	 -8707.087 	 0.1660192 	 -411.2661 
NANOG 	 N2 	 0.2824464 	 0.1726852 	 1.635615 	 1.412735 	 -165.6184 	 -163.5696 	 1.186275 	 -8908.934 	 -8908.849 	 0.1348939 	 -413.7283 
NANOG 	 N3 	 0.3024078 	 0.1726852 	 1.751209 	 1.427582 	 -159.8978 	 -155.1609 	 1.179391 	 -8727.331 	 -8727.15 	 0.1607604 	 -396.6197 
ZIC3 	 U 	 Inf 	 0.1548611 	 Inf 	 1.387571 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 
ZIC3 	 LR 	 0.1983373 	 0.1548611 	 1.280743 	 1.395376 	 -186.2207 	 -185.954 	 0.9123514 	 -3923.586 	 -3923.574 	 19.78833 	 -184.0691 
ZIC3 	 N1 	 0.3607579 	 0.1548611 	 2.329558 	 1.399485 	 -156.5603 	 -156.0148 	 1.62341 	 -6467.104 	 -6467.08 	 1.555999 	 -303.8531 
ZIC3 	 N2 	 0.3991672 	 0.1548611 	 2.577582 	 1.412735 	 -149.0156 	 -146.9668 	 1.676502 	 -6495.127 	 -6495.043 	 1.504 	 -297.9813 
ZIC3 	 N3 	 0.4180226 	 0.1548611 	 2.699339 	 1.427582 	 -144.3573 	 -139.6205 	 1.630288 	 -8879.881 	 -8879.699 	 0.1380365 	 -403.9348 
LIN28A 	 U 	 Inf 	 0.1988426 	 Inf 	 1.387571 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 
LIN28A 	 LR 	 0.2521352 	 0.1988426 	 1.268014 	 1.395376 	 -174.7008 	 -174.4342 	 1.159822 	 -5449.717 	 -5449.705 	 4.308054 	 -257.2502 
LIN28A 	 N1 	 0.3172881 	 0.1988426 	 1.595675 	 1.399485 	 -162.7233 	 -162.1778 	 1.427797 	 -5112.873 	 -5112.849 	 6.019445 	 -238.915 
LIN28A 	 N2 	 0.3561695 	 0.1988426 	 1.791213 	 1.412735 	 -154.4863 	 -152.4375 	 1.495912 	 -8361.14 	 -8361.056 	 0.2331622 	 -387.4604 
LIN28A 	 N3 	 0.3995452 	 0.1988426 	 2.009354 	 1.427582 	 -146.5273 	 -141.7905 	 1.558226 	 -8879.735 	 -8879.553 	 0.1380567 	 -403.9278 
POU5F1 	 U 	 Inf 	 0.1678241 	 Inf 	 1.387571 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 
POU5F1 	 LR 	 0.2124802 	 0.1678241 	 1.266089 	 1.395376 	 -182.9145 	 -182.6478 	 0.9774088 	 -4312.924 	 -4312.912 	 13.41191 	 -202.7387 
POU5F1 	 N1 	 0.2683645 	 0.1678241 	 1.599082 	 1.399485 	 -170.7616 	 -170.2161 	 1.20764 	 -8283.443 	 -8283.419 	 0.253496 	 -390.9503 
POU5F1 	 N2 	 0.2814744 	 0.1678241 	 1.677199 	 1.412735 	 -165.7839 	 -163.7351 	 1.182192 	 -8281.922 	 -8281.837 	 0.2523644 	 -383.6618 
POU5F1 	 N3 	 0.3004589 	 0.1678241 	 1.790321 	 1.427582 	 -160.2081 	 -155.4713 	 1.17179 	 -8206.154 	 -8205.972 	 0.2705812 	 -371.6282 
GAPDH 	 U 	 NaN 	 0.002083333 	 NaN 	 1.387571 	 NaN 	 NaN 	 NaN 	 NaN 	 NaN 	 NaN 	 NaN 
GAPDH 	 LR 	 0.002192846 	 0.002083333 	 1.052566 	 1.395376 	 -402.4496 	 -402.1829 	 0.01008709 	 -11362.02 	 -11362.01 	 0.01172638 	 -540.7575 
GAPDH 	 N1 	 0.002222222 	 0.002083333 	 1.066667 	 1.399485 	 -400.8658 	 -400.3204 	 0.01 	 -9195.216 	 -9195.192 	 0.1019503 	 -434.6717 
GAPDH 	 N2 	 0.002380884 	 0.002083333 	 1.142824 	 1.412735 	 -394.8672 	 -392.8184 	 0.009999712 	 -10958.77 	 -10958.69 	 0.01740391 	 -512.0223 
GAPDH 	 N3 	 0.002752618 	 0.002083333 	 1.321256 	 1.427582 	 -385.4605 	 -380.7237 	 0.01073521 	 -14411.02 	 -14410.84 	 0.0005498588 	 -669.1641 
